Post Office Name,total_population,avg_income_level,Farmer,female_ratio,male_ratio,pct_0-18,pct_19-35,pct_36-60,pct_60+,pct_student,pct_salaried_individual,pct_business_owner,pct_retired,Rural_Presence,kharif_presence,Sowing Period Numeric,Harvesting Period Numeric,cluster_label
Piplia Raoji B.O,9472.0,2.125,1035.0,0.59765625,0.40234375,0.19953547297297297,0.37658361486486486,0.2514780405405405,0.17240287162162163,0.19953547297297297,0.11877111486486487,0.40002111486486486,0.17240287162162163,1.0,1.0,6,11,2
Piplone B.O,10429.0,2.25,1088.0,0.5483747243263976,0.45162527567360244,0.25640042190046985,0.26042765365806886,0.38373765461693354,0.09943426982452776,0.25640042190046985,0.3442324288042957,0.1956083996548087,0.09943426982452776,0.0,1.0,6,11,0
Rabdia B.O,12829.0,2.125,3924.0,0.5750253332294022,0.42497466677059786,0.21770987606204692,0.3336970925247486,0.30586951438147947,0.142723517031725,0.21770987606204692,0.1756177410554213,0.1580793514693273,0.142723517031725,0.0,1.0,6,11,2
Rampura S.O (Neemuch),9751.0,2.125,5577.0,0.4523638601169111,0.5476361398830889,0.19423648856527537,0.3203773971900318,0.4045738898574505,0.08081222438724234,0.19423648856527537,0.15300994769767204,0.0,0.08081222438724234,1.0,1.0,6,11,2
Ratangarh S.O,11811.0,2.25,1697.0,0.588773177546355,0.4112268224536449,0.22673778680890694,0.3445940225213784,0.2930319193971721,0.13563627127254255,0.22673778680890694,0.3107272881212429,0.18321903310473286,0.13563627127254255,1.0,1.0,6,11,0
Revali Devali B.O,10608.0,2.0,0.0,0.5371417797888386,0.4628582202111614,0.26875942684766213,0.3137254901960784,0.263763197586727,0.15375188536953244,0.26875942684766213,0.263763197586727,0.3137254901960784,0.15375188536953244,0.0,1.0,6,11,0
Saroda B.O,11798.0,2.25,1767.0,0.4810137311408713,0.5189862688591287,0.21096796067130022,0.38498050517036786,0.3334463468384472,0.07060518731988473,0.21096796067130022,0.3579420240718766,0.21071368028479404,0.07060518731988473,1.0,1.0,6,11,0
Sarwania Maharaj S.O,9402.0,2.25,1396.0,0.5613699212933418,0.43863007870665816,0.22378217400553074,0.3145075515847692,0.28387577111252926,0.17783450329717082,0.22378217400553074,0.44990427568602426,0.0,0.17783450329717082,1.0,1.0,6,11,4
Sawan B.O,11141.0,2.375,1130.0,0.502199084462795,0.4978009155372049,0.2810340184902612,0.4143254645004937,0.19378870837447268,0.11085180863477247,0.2810340184902612,0.4143254645004937,0.09236154743739342,0.11085180863477247,1.0,1.0,6,11,0
Semali Chandrawat B.O,10303.0,2.0,1299.0,0.5237309521498593,0.47626904785014074,0.2323595069397263,0.34941279239056583,0.2924390954091041,0.1257886052606037,0.2323595069397263,0.1663593128215083,0.34941279239056583,0.1257886052606037,1.0,1.0,6,11,0
Singoli S.O,12505.0,2.0,4726.0,0.5612954818072771,0.43870451819272294,0.1562574970011995,0.34178328668532587,0.37792882846861253,0.12403038784486206,0.1562574970011995,0.0,0.34178328668532587,0.12403038784486206,0.0,1.0,6,11,2
Sirkheda B.O,8725.0,2.25,0.0,0.5782234957020057,0.4217765042979943,0.2030945558739255,0.40469914040114613,0.2778223495702006,0.1143839541547278,0.2030945558739255,0.3856733524355301,0.2968481375358166,0.1143839541547278,1.0,1.0,6,11,2
Suwakheda B.O,10568.0,2.125,4120.0,0.4257191521574565,0.5742808478425435,0.2514193792581378,0.3315669947009841,0.2747918243754731,0.142221801665405,0.2514193792581378,0.21650264950794854,0.0,0.142221801665405,1.0,1.0,6,11,0
Tamoti B.O,11075.0,2.375,1342.0,0.48677200902934536,0.5132279909706546,0.23756207674943566,0.3275846501128668,0.27557562076749437,0.15927765237020317,0.23756207674943566,0.20641083521444695,0.27557562076749437,0.15927765237020317,1.0,1.0,6,11,0
Thdoli B.O,10541.0,2.125,1822.0,0.45166492742624037,0.5483350725737596,0.19808367327578028,0.2731239920311166,0.32387818992505457,0.20491414476804856,0.19808367327578028,0.32131676311545393,0.10283654302248363,0.20491414476804856,1.0,1.0,6,11,4
Umar B.O,21363.0,2.0625,6516.0,0.547629078312971,0.45237092168702897,0.29476197163319756,0.34920189112016103,0.2526798670598699,0.10335627018677152,0.29476197163319756,0.21902354538220287,0.07784487197490988,0.10335627018677152,1.0,1.0,6,11,0
Adhrod B.O,11292.0,2.25,4368.0,0.4938894792773645,0.5061105207226355,0.11096351399220687,0.38682252922422955,0.38221749911441727,0.1199964576691463,0.11096351399220687,0.0,0.38221749911441727,0.1199964576691463,1.0,0.0,11,3,3
Ahirgawan B.O,12291.0,2.0,4627.0,0.4814091611748434,0.5185908388251567,0.17004312098283297,0.42779269384102186,0.27670653323570094,0.12545765194044423,0.17004312098283297,0.14376372955821332,0.18428118135220894,0.12545765194044423,1.0,0.0,11,3,3
Ajaigarh S.O,13806.0,2.125,1984.0,0.49601622482978414,0.5039837751702159,0.2619875416485586,0.35557004201071996,0.24119947848761408,0.14124293785310735,0.2619875416485586,0.27980588150079677,0.17325800376647835,0.14124293785310735,1.0,0.0,11,3,1
Ama B.O,23074.0,2.1875,6822.0,0.4814943226141978,0.5185056773858022,0.2619398457137904,0.3117794920689954,0.23238276848400796,0.1938978937332062,0.2619398457137904,0.10054606916876138,0.14795874144058246,0.1938978937332062,0.0,0.0,11,3,1
Amangang S.O,14163.0,2.125,0.0,0.4959401256795877,0.5040598743204123,0.24323942667513945,0.2822848266610182,0.32330720892466286,0.15116853773917954,0.24323942667513945,0.16190072724705218,0.4436913083386288,0.15116853773917954,1.0,0.0,11,3,1
Amerchhi B.O,13339.0,2.125,3529.0,0.4863183147162456,0.5136816852837544,0.2490441562336007,0.3489766849089137,0.2860034485343729,0.11597571032311267,0.2490441562336007,0.0,0.370417572531674,0.11597571032311267,1.0,0.0,11,3,1
Aramganj B.O,10417.0,2.125,1462.0,0.4941921858500528,0.5058078141499472,0.3495248152059134,0.26207161370836135,0.25314389939521936,0.1352596716905059,0.3495248152059134,0.0,0.37486800422386485,0.1352596716905059,1.0,0.0,11,3,1
Badwara B.O,12601.0,2.125,1113.0,0.5072613284659948,0.49273867153400525,0.2745813824299659,0.3660026981985557,0.17371637171653043,0.18569954765494803,0.2745813824299659,0.0,0.45139274660741213,0.18569954765494803,1.0,0.0,11,3,1
Baghwar B.O,23547.0,2.1875,4250.0,0.5433813224614601,0.45661867753853996,0.1731006072960462,0.29838195948528473,0.32611372998683485,0.2024037032318342,0.1731006072960462,0.0,0.44400560580965726,0.2024037032318342,1.0,0.0,11,3,3
Bagrod B.O,12912.0,2.25,0.0,0.40977385377943,0.59022614622057,0.21917596034696407,0.36338289962825276,0.23203221809169763,0.1854089219330855,0.21917596034696407,0.20267967781908303,0.3927354399008674,0.1854089219330855,1.0,0.0,11,3,1
Baharasar B.O,10859.0,2.125,0.0,0.5045584307947325,0.4954415692052675,0.3019615065844,0.262823464407404,0.34423059213555574,0.09098443687264021,0.3019615065844,0.44442398010866563,0.16263007643429414,0.09098443687264021,1.0,0.0,11,3,1
Banahari Kala B.O,11680.0,2.125,0.0,0.5285102739726028,0.47148972602739725,0.2478595890410959,0.280736301369863,0.3810787671232877,0.09032534246575342,0.2478595890410959,0.18741438356164383,0.47440068493150683,0.09032534246575342,1.0,0.0,11,3,1
Banoli B.O,11078.0,2.375,1825.0,0.4732803755190468,0.5267196244809532,0.15390864777035565,0.328579165914425,0.28940241920924353,0.2281097671059758,0.15390864777035565,0.16383823794908828,0.28940241920924353,0.2281097671059758,0.0,0.0,11,3,3
Banuli B.O,9572.0,2.125,2330.0,0.5135812787296281,0.48641872127037195,0.18585457584621815,0.3399498537400752,0.3584412870873381,0.11575428332636857,0.18585457584621815,0.22137484329293775,0.233597994149603,0.11575428332636857,1.0,0.0,11,3,3
Baragarhi Camp B.O,11474.0,2.125,2497.0,0.5761722154436116,0.42382778455638837,0.2862123060833188,0.24280983092208472,0.29684504096217534,0.17413282203242111,0.2862123060833188,0.0,0.32203242112602404,0.17413282203242111,1.0,0.0,11,3,1
Baramajhaganj B.O,13222.0,2.375,0.0,0.5943125094539404,0.40568749054605957,0.2578278626531538,0.3342913326274391,0.25238239298139464,0.1554984117380124,0.2578278626531538,0.41030101346241116,0.17637271214642264,0.1554984117380124,1.0,0.0,11,3,1
Barkola B.O,11308.0,2.0,2039.0,0.5149451715599576,0.48505482844004244,0.24212946586487444,0.32923593915811816,0.3119915104350902,0.11664308454191723,0.24212946586487444,0.3119915104350902,0.14892111779271314,0.11664308454191723,1.0,0.0,11,3,1
Barrach S.O,10972.0,2.125,2760.0,0.4587130878600073,0.5412869121399927,0.22885526795479402,0.3584578928180824,0.29848705796573094,0.11419978126139263,0.22885526795479402,0.1861100984323733,0.21928545388261028,0.11419978126139263,1.0,0.0,11,3,1
Barsobha B.O,11568.0,2.25,0.0,0.39747579529737204,0.6025242047026279,0.11912171507607192,0.43084370677731676,0.27610650069156295,0.1739280774550484,0.11912171507607192,0.7069502074688797,0.0,0.1739280774550484,1.0,0.0,11,3,3
Bhapatpura Kurmiyana B.O,10716.0,2.0,3905.0,0.5080253826054498,0.49197461739455023,0.24878686076894363,0.3058977230309817,0.33977230309817097,0.1055431131019037,0.24878686076894363,0.18355729749906682,0.0977043673012318,0.1055431131019037,1.0,0.0,11,3,1
Bhilsain B.O,11278.0,2.0,5732.0,0.6136726369923745,0.3863273630076255,0.24951232488029793,0.31840751906366377,0.33791452385174675,0.09416563220429154,0.24951232488029793,0.14807589998226636,0.0,0.09416563220429154,1.0,0.0,11,3,1
Bhitrimutmuri B.O,11643.0,2.25,1357.0,0.5154169887486043,0.4845830112513957,0.31091643047324574,0.2928798419651293,0.2062183286094649,0.1899853989521601,0.31091643047324574,0.30997165678948724,0.07257579661599244,0.1899853989521601,1.0,0.0,11,3,1
Bilgarhi B.O,11146.0,2.0,2050.0,0.5532926610443208,0.44670733895567916,0.23066570967163108,0.3967342544410551,0.18392248340211736,0.1886775524851965,0.23066570967163108,0.0,0.3967342544410551,0.1886775524851965,1.0,0.0,11,3,1
Bilha B.O,9340.0,2.25,3259.0,0.47633832976445395,0.523661670235546,0.2738758029978587,0.27355460385438973,0.3822269807280514,0.07034261241970022,0.2738758029978587,0.15203426124197003,0.15481798715203426,0.07034261241970022,1.0,0.0,11,3,1
Bira B.O,12039.0,2.125,1819.0,0.5383337486502201,0.4616662513497799,0.17426696569482514,0.29454273610765014,0.3727884375778719,0.1584018606196528,0.17426696569482514,0.5162388902732785,0.0,0.1584018606196528,1.0,0.0,11,3,3
Birsinghpur B.O,9603.0,2.125,0.0,0.5576382380506092,0.4423617619493908,0.2919920858065188,0.3115693012600229,0.2836613558263043,0.11277725710715401,0.2919920858065188,0.3901905654482974,0.20504009163802978,0.11277725710715401,0.0,0.0,11,3,1
Birwahi B.O,12500.0,2.375,2122.0,0.5444,0.4556,0.15872,0.41088,0.34392,0.08648,0.15872,0.41088,0.17416,0.08648,1.0,0.0,11,3,3
Bisani B.O,11200.0,2.25,3720.0,0.41080357142857143,0.5891964285714286,0.2792857142857143,0.2727678571428571,0.35276785714285713,0.09517857142857143,0.2792857142857143,0.15598214285714285,0.13741071428571427,0.09517857142857143,1.0,0.0,11,3,1
Bonda B.O,13343.0,2.125,2802.0,0.4842239376452072,0.5157760623547928,0.15004122011541632,0.4198456119313498,0.3128232031776962,0.11728996477553774,0.15004122011541632,0.1848160083939144,0.3378550550850633,0.11728996477553774,0.0,0.0,11,3,3
Brijpur B.O,13889.0,2.25,4062.0,0.557203542371661,0.44279645762833897,0.23846209230326157,0.2903016775865793,0.33436532507739936,0.13687090503275973,0.23846209230326157,0.15501475988192095,0.1771905824753402,0.13687090503275973,1.0,0.0,11,3,1
Chandora B.O,11753.0,2.125,4526.0,0.5058282991576619,0.49417170084233814,0.19246149919169575,0.37522334723049433,0.38917723134518845,0.04313792223262146,0.19246149919169575,0.3793074108738195,0.0,0.04313792223262146,0.0,0.0,11,3,3
Dadwaria B.O,12219.0,2.25,0.0,0.39193059988542434,0.6080694001145757,0.22260414109174237,0.3470824126360586,0.33398805139536786,0.09632539487683116,0.22260414109174237,0.4214747524347328,0.2595957115966937,0.09632539487683116,1.0,0.0,11,3,1
Dalan  Choki B.O,9852.0,2.125,5468.0,0.4725943970767357,0.5274056029232643,0.19194072269589932,0.3620584652862363,0.340235485180674,0.10576532683719042,0.19194072269589932,0.14727974015428338,0.0,0.10576532683719042,0.0,0.0,11,3,3
Deorabhapatpur B.O,12618.0,2.25,4883.0,0.4732128705024568,0.5267871294975431,0.13060706926612775,0.3869868441908385,0.24718655888413377,0.23521952765889997,0.13060706926612775,0.0,0.24718655888413377,0.23521952765889997,1.0,0.0,11,3,3
Deoriranwana B.O,10097.0,2.125,2855.0,0.4726156284044766,0.5273843715955234,0.22729523620877487,0.3020699217589383,0.30474398336139447,0.16589085867089234,0.22729523620877487,0.0,0.3240566504902446,0.16589085867089234,1.0,0.0,11,3,1
Devendra Nagar S.O,10850.0,2.25,1701.0,0.4383410138248848,0.5616589861751152,0.11327188940092166,0.3329032258064516,0.31400921658986175,0.23981566820276498,0.11327188940092166,0.3786175115207373,0.11152073732718894,0.23981566820276498,1.0,0.0,11,3,3
Dhanwaha B.O,10240.0,2.375,0.0,0.492578125,0.507421875,0.23994140625,0.23251953125,0.420703125,0.1068359375,0.23994140625,0.12451171875,0.5287109375,0.1068359375,0.0,0.0,11,3,1
Dharampur S.O (Panna),13109.0,2.0,6299.0,0.5912731711038218,0.4087268288961782,0.2344191013807308,0.3555572507437638,0.2994126172858342,0.11061103058967121,0.2344191013807308,0.17446029445419178,0.0,0.11061103058967121,0.0,0.0,11,3,1
Diya B.O,14576.0,2.125,5155.0,0.4812019758507135,0.5187980241492866,0.19353732162458837,0.3607985729967069,0.32848518111964875,0.11717892425905599,0.19353732162458837,0.33562019758507133,0.0,0.11717892425905599,1.0,0.0,11,3,3
Dwari B.O,21081.0,2.0625,4932.0,0.5060481001850007,0.49395189981499926,0.2189175086570846,0.37574118874816187,0.2527394336132062,0.15260186898154737,0.2189175086570846,0.08159005739765665,0.31293581898391915,0.15260186898154737,0.0,0.0,11,3,3
Gajanda B.O,9148.0,2.25,2950.0,0.5507214691735899,0.44927853082641017,0.3120900743331876,0.25666812418014867,0.3194140795802361,0.11182772190642763,0.3120900743331876,0.14669873196327066,0.10690861390467862,0.11182772190642763,1.0,0.0,11,3,1
Ganjabdagaon B.O,9107.0,2.125,3825.0,0.42209289557483254,0.5779071044251675,0.27660041726144724,0.42000658833864063,0.19347754474579992,0.10991544965411222,0.27660041726144724,0.09157790710442516,0.10189963764137476,0.10991544965411222,1.0,0.0,11,3,1
Gargipadaria B.O,11147.0,2.375,1000.0,0.3983134475643671,0.601686552435633,0.2720911455997129,0.26697766215125146,0.3428725217547322,0.1180586704943034,0.2720911455997129,0.17726742621333094,0.3428725217547322,0.1180586704943034,1.0,0.0,11,3,1
Girwara B.O,10094.0,2.375,0.0,0.4980186249256984,0.5019813750743015,0.23429760253616008,0.3438676441450367,0.27184466019417475,0.1499900931246285,0.23429760253616008,0.5123835942143847,0.10332871012482663,0.1499900931246285,0.0,0.0,11,3,1
Gunnor S.O,14006.0,2.125,2405.0,0.4633014422390404,0.5366985577609595,0.20833928316435812,0.3774810795373411,0.25788947593888334,0.1562901613594174,0.20833928316435812,0.4636584321005284,0.0,0.1562901613594174,1.0,0.0,11,3,3
Gunore B.O,10788.0,2.0,3785.0,0.4528179458657768,0.5471820541342232,0.19382647385984428,0.3843159065628476,0.2342417500926956,0.18761586948461254,0.19382647385984428,0.10196514645902854,0.1657397107897664,0.18761586948461254,1.0,0.0,11,3,3
Gurdinpur B.O,11866.0,2.125,0.0,0.4443788976908815,0.5556211023091185,0.1773133322096747,0.3839541547277937,0.27380751727625147,0.16492499578628012,0.1773133322096747,0.15514916568346537,0.5026125063205799,0.16492499578628012,1.0,0.0,11,3,3
Hardi B.O,24223.0,2.25,0.0,0.5427899104157206,0.4572100895842794,0.1461008132766379,0.35652066218057216,0.3183750980473104,0.1790034264954795,0.1461008132766379,0.16975601700862816,0.5051397432192545,0.1790034264954795,1.0,0.0,11,3,3
Harduwa Camp B.O,11264.0,2.125,1498.0,0.6635298295454546,0.33647017045454547,0.2001065340909091,0.39204545454545453,0.28746448863636365,0.12038352272727272,0.2001065340909091,0.2863103693181818,0.26020951704545453,0.12038352272727272,1.0,0.0,11,3,3
Hardwahi B.O,12433.0,2.125,1625.0,0.43352368696211696,0.566476313037883,0.20019303466580873,0.3251025496662109,0.3133596074961795,0.16134480817180086,0.20019303466580873,0.3189897852489343,0.18877181693879191,0.16134480817180086,1.0,0.0,11,3,3
Hathkuri B.O,21974.0,2.3125,3835.0,0.5252571220533357,0.47474287794666425,0.1693819969054337,0.40202056976426687,0.2522526622371894,0.17634477109311003,0.1693819969054337,0.1930918358059525,0.28665695822335485,0.17634477109311003,1.0,0.0,11,3,3
Hirapur B.O,51100.0,2.15,17471.0,0.5052446183953033,0.4947553816046967,0.18266144814090018,0.4155381604696673,0.2970645792563601,0.10473581213307241,0.18266144814090018,0.10949119373776908,0.2612133072407045,0.10473581213307241,0.0,0.0,11,3,3
Itain B.O,9638.0,2.0,5610.0,0.4272670678564017,0.5727329321435982,0.3280763643909525,0.4041294874455281,0.17794148163519402,0.08985266652832538,0.3280763643909525,0.0,0.0,0.08985266652832538,1.0,0.0,11,3,1
Itwan B.O,13702.0,2.125,3743.0,0.4245365640052547,0.5754634359947453,0.24624142460954604,0.3357903955626916,0.23091519486206394,0.18705298496569844,0.24624142460954604,0.0,0.29353379068749086,0.18705298496569844,1.0,0.0,11,3,1
Itwankala B.O,9588.0,2.0,0.0,0.4479557780559032,0.5520442219440967,0.20661243220692532,0.307363370880267,0.29870671672924487,0.18731748018356278,0.20661243220692532,0.29870671672924487,0.307363370880267,0.18731748018356278,1.0,0.0,11,3,3
Jamuniyai B.O,8800.0,2.25,3231.0,0.5194318181818182,0.48056818181818184,0.1678409090909091,0.33136363636363636,0.3215909090909091,0.17920454545454545,0.1678409090909091,0.15704545454545454,0.12875,0.17920454545454545,1.0,0.0,11,3,3
Janakpur B.O,30307.0,2.1666666666666665,5208.0,0.5773583660540469,0.42264163394595305,0.21269013759197544,0.3747319101197743,0.2912528458771901,0.12132510641106015,0.21269013759197544,0.29428844821328404,0.19985481901870855,0.12132510641106015,1.0,0.0,11,3,3
Jarguwn B.O,9902.0,2.125,4046.0,0.4680872550999798,0.5319127449000202,0.29499091092708546,0.3882044031508786,0.20521106847101594,0.11159361745101999,0.29499091092708546,0.1848111492627752,0.0,0.11159361745101999,1.0,0.0,11,3,1
Jaswantpura B.O,11334.0,2.375,1478.0,0.37286041997529557,0.6271395800247044,0.22648667725427915,0.3529204164460914,0.2998941238750662,0.12069878242456326,0.22648667725427915,0.3529204164460914,0.1694900299982354,0.12069878242456326,1.0,0.0,11,3,1
Jhaladumari B.O,10612.0,2.125,1512.0,0.46079909536373914,0.5392009046362608,0.20806633999246135,0.3355635130041463,0.27242744063324537,0.183942706370147,0.20806633999246135,0.0,0.46551074255559743,0.183942706370147,1.0,0.0,11,3,3
Jharkuwan B.O,12819.0,2.25,0.0,0.5330368983540058,0.46696310164599425,0.22271628052110148,0.4217957719010843,0.25509010063187454,0.10039784694593962,0.22271628052110148,0.32381621031281693,0.35306966222014197,0.10039784694593962,1.0,0.0,11,3,1
Jigdaha B.O,12395.0,2.25,2498.0,0.4964098426784994,0.5035901573215006,0.1508672851956434,0.4351754739814441,0.3424768051633723,0.07148043565954014,0.1508672851956434,0.5761194029850746,0.0,0.07148043565954014,1.0,0.0,11,3,3
Jijgaon B.O,9863.0,2.25,0.0,0.6213119740444084,0.3786880259555916,0.15502382642198115,0.40829362263003144,0.23501977086079287,0.20166278008719457,0.15502382642198115,0.3739227415593633,0.269390651931461,0.20166278008719457,1.0,0.0,11,3,3
Kachori B.O,13542.0,2.125,0.0,0.4815389159651455,0.5184610840348546,0.2515876532269975,0.36552946389011964,0.2417663565204549,0.141116526362428,0.2515876532269975,0.4229803574065869,0.1843154630039876,0.141116526362428,0.0,0.0,11,3,1
Kakarahti S.O,11935.0,2.125,5456.0,0.397318810222036,0.6026811897779639,0.23083368244658567,0.387683284457478,0.2501885211562631,0.13129451193967323,0.23083368244658567,0.0,0.18072894847088394,0.13129451193967323,1.0,0.0,11,3,1
Kalda B.O,11210.0,2.25,2208.0,0.484121320249777,0.5158786797502231,0.1967885816235504,0.2777876895628903,0.3615521855486173,0.16387154326494202,0.1967885816235504,0.09322033898305085,0.34915254237288135,0.16387154326494202,0.0,0.0,11,3,3
Kamtana B.O,10225.0,2.125,1304.0,0.4637652811735941,0.5362347188264058,0.19990220048899757,0.23051344743276284,0.4474327628361858,0.12215158924205378,0.19990220048899757,0.21789731051344743,0.33251833740831294,0.12215158924205378,1.0,0.0,11,3,3
Karhai B.O,10667.0,2.125,0.0,0.4797975063279272,0.5202024936720727,0.1759632511484016,0.29277210087184774,0.38970657166963535,0.1415580763101153,0.1759632511484016,0.5158901284334865,0.16658854410799662,0.1415580763101153,1.0,0.0,11,3,3
Karya B.O,20231.0,2.0,10125.0,0.6589392516435174,0.34106074835648265,0.17517670901092383,0.3343383915772824,0.34521279224951806,0.1452721071622757,0.17517670901092383,0.11774010182393357,0.061341505610202164,0.1452721071622757,1.0,0.0,11,3,3
Kathbariya B.O,11020.0,2.25,1420.0,0.5280399274047187,0.47196007259528133,0.21243194192377496,0.2472776769509982,0.3237749546279492,0.21651542649727767,0.21243194192377496,0.2825771324863884,0.15961887477313974,0.21651542649727767,0.0,0.0,11,3,3
Khamariya B.O,23462.0,2.1875,2018.0,0.5107833944250277,0.4892166055749723,0.19384536697638735,0.3301508822777257,0.35077998465603955,0.12522376608984742,0.19384536697638735,0.17117040320518284,0.42374904100247207,0.12522376608984742,1.0,0.0,11,3,3
Khora B.O,10003.0,2.25,0.0,0.5319404178746376,0.4680595821253624,0.25232430270918726,0.3465960211936419,0.2856143157052884,0.11546536039188243,0.25232430270918726,0.6322103368989304,0.0,0.11546536039188243,1.0,0.0,11,3,1
Kiratpur B.O,10385.0,2.0,1300.0,0.5557053442465094,0.4442946557534906,0.19393355801636977,0.36639383726528646,0.2129032258064516,0.22676937891189214,0.19393355801636977,0.0877226769378912,0.36639383726528646,0.22676937891189214,0.0,0.0,11,3,3
Kunjwan B.O,10766.0,2.125,3027.0,0.4617313765558239,0.5382686234441761,0.1868846368196173,0.41463867731748094,0.26527958387516254,0.13319710198773918,0.1868846368196173,0.3987553408879807,0.0,0.13319710198773918,1.0,0.0,11,3,3
Kunwarpur B.O,23575.0,2.3125,1391.0,0.4572216330858961,0.542778366914104,0.231898197242842,0.30209968186638386,0.31278897136797457,0.15321314952279957,0.231898197242842,0.2603181336161188,0.2955673382820785,0.15321314952279957,0.0,0.0,11,3,1
Lahargawan B.O,9968.0,2.375,1648.0,0.48515248796147675,0.5148475120385233,0.11657303370786516,0.2762841091492777,0.38764044943820225,0.2195024077046549,0.11657303370786516,0.2762841091492777,0.22231139646869985,0.2195024077046549,1.0,0.0,11,3,3
Lamtara B.O,11511.0,2.125,2621.0,0.467465902180523,0.532534097819477,0.1527234818868908,0.47146207974980453,0.21188428459734168,0.16393015376596298,0.1527234818868908,0.07627486751802623,0.3793762488054904,0.16393015376596298,1.0,0.0,11,3,3
Laxmipur B.O,11688.0,2.0,3004.0,0.53507871321013,0.46492128678986994,0.18916837782340862,0.41196098562628336,0.18797056810403834,0.21090006844626968,0.18916837782340862,0.11575975359342916,0.22715605749486653,0.21090006844626968,0.0,0.0,11,3,3
Madhvaganj B.O,12673.0,2.25,2256.0,0.5775270259607038,0.4224729740392961,0.17659591257003077,0.30608380020516057,0.3077408664089008,0.20957942081590783,0.17659591257003077,0.0,0.43580841158368183,0.20957942081590783,0.0,0.0,11,3,3
Madwa B.O,37077.0,2.25,3402.0,0.5129055748846995,0.4870944251153006,0.15813037732286864,0.3876796936105942,0.23990614127356583,0.2142837877929714,0.15813037732286864,0.4032419019877552,0.13258893653747605,0.2142837877929714,0.0,0.0,11,3,3
Maharajganj B.O,21856.0,2.1875,1805.0,0.4507686676427526,0.5492313323572474,0.2642752562225476,0.35143667642752563,0.22872437774524157,0.15556368960468522,0.2642752562225476,0.3998901903367496,0.09768484626647145,0.15556368960468522,1.0,0.0,11,3,1
Mahendra B.O,11788.0,2.375,1287.0,0.4568204954190702,0.5431795045809298,0.2976756023074313,0.2690023752969121,0.2622158126908721,0.17110620970478452,0.2976756023074313,0.2690023752969121,0.15303698676620292,0.17110620970478452,0.0,0.0,11,3,1
Mahod B.O,10930.0,2.25,1301.0,0.4745654162854529,0.5254345837145471,0.2312900274473925,0.34071363220494055,0.27182067703568163,0.15617566331198537,0.2312900274473925,0.13202195791399818,0.3614821591948765,0.15617566331198537,0.0,0.0,11,3,1
Makhanpur B.O,11415.0,2.0,5861.0,0.4303985983355234,0.5696014016644766,0.22041173893999125,0.33491020586947,0.2808585194918966,0.16381953569864213,0.22041173893999125,0.1023215067893123,0.0,0.16381953569864213,1.0,0.0,11,3,3
Mandla B.O,37258.0,2.1666666666666665,8250.0,0.4621557786247249,0.5378442213752751,0.19209297332116593,0.3535079714423748,0.3022974931558323,0.15210156208062697,0.19209297332116593,0.19018734231574427,0.24418916742712973,0.15210156208062697,1.0,0.0,11,3,3
Manipur B.O,13362.0,2.25,1334.0,0.5490196078431373,0.45098039215686275,0.24524771740757373,0.29658733722496633,0.3113306391258794,0.14683430624158061,0.24524771740757373,0.0,0.5080826223619219,0.14683430624158061,0.0,0.0,11,3,1
Mudwari B.O,12502.0,2.125,1252.0,0.5145576707726763,0.4854423292273236,0.2819548872180451,0.18629019356902896,0.32898736202207646,0.20276755719084946,0.2819548872180451,0.18741001439769636,0.22772356422972326,0.20276755719084946,0.0,0.0,11,3,1
Murachha B.O,10383.0,2.125,4382.0,0.4292593662717904,0.5707406337282096,0.2861408070885101,0.28016950784936917,0.2994317634595011,0.13425792160261968,0.2861408070885101,0.15756525089087933,0.0,0.13425792160261968,1.0,0.0,11,3,1
N.M.D.C Panna B.O,9944.0,2.125,2002.0,0.4026548672566372,0.5973451327433629,0.24306114239742557,0.33698712791633145,0.3162711182622687,0.10368061142397425,0.24306114239742557,0.18684633950120677,0.26508447304907484,0.10368061142397425,1.0,0.0,11,3,1
Nachnora B.O,9133.0,2.125,2473.0,0.507281287638235,0.492718712361765,0.24406000218986093,0.38256870688711264,0.27077630570458777,0.10259498521843863,0.24406000218986093,0.22829300339428446,0.1542757034928282,0.10259498521843863,1.0,0.0,11,3,1
Nanchanda B.O,12868.0,2.25,2385.0,0.4389959589679826,0.5610040410320174,0.26429903636928814,0.38778364936276033,0.2522536524712465,0.095663661796705,0.26429903636928814,0.4546938141125272,0.0,0.095663661796705,1.0,0.0,11,3,1
Nandanpura B.O,12060.0,2.375,2085.0,0.48316749585406304,0.516832504145937,0.2588723051409619,0.27313432835820894,0.36019900497512436,0.1077943615257048,0.2588723051409619,0.27313432835820894,0.1873134328358209,0.1077943615257048,1.0,0.0,11,3,1
Nardaha B.O,20789.0,2.0625,5331.0,0.5122901534465343,0.4877098465534658,0.32959738323151666,0.23550916349992784,0.2407523209389581,0.19414113232959737,0.32959738323151666,0.17134061282408966,0.04848718072057338,0.19414113232959737,0.0,0.0,11,3,1
Nawasta B.O,13210.0,2.25,2177.0,0.5746404239212718,0.42535957607872826,0.19280847842543528,0.3105980317940954,0.31710825132475395,0.17948523845571537,0.19280847842543528,0.46290688872066615,0.0,0.17948523845571537,1.0,0.0,11,3,3
